,rate,text
131,1,"Reading the lightning thief -- book one of the Percy Jackson pentalogy -- was like looking over my math test, that is, it's brimming with flaws each step of the way. To start, Percy Jackson, our twelve year old narrator that is suffering from ADHD, dyslexia, and a missing father, is just another cliche kid that gets powers and saves the world. The unoriginality of the story is simply appalling since there's already collections of movies and books, such as Harry Potter, that's structured around a wimpy kid getting powers and saving the world. Then there was the disastrous storyline. As someone that has held a deep fascination about worldly religions and beliefs, I beseeched that if nothing else, the plot would be entertaining; it wasn’t. Battling monster after monster after monster, I often wonder if this book is actually progressing in its storyline or if Riordan is simply lengthening the story for the sole purpose of pointlessly introducing gods and monsters. Whats worse is how Percy Jackson, this twelve year old kid from middle school who just recently found out about his powers, seemly dominates the very gods from which his power originated. However I need to thank the book because now I’m finally able to comprehend what my father means when he says,” I’m not mad, I’m just disappointed”."
132,1,"I hated this book. Hated. The story was fast-paced but lacked any ounce of sincerity. Yes, I will compare this to Harry Potter because they are written for the same age group. Where HP brought depth Percy felt completely flat in all regards. I felt no sincere tension, didn't worry for the main character or side characters one moment. The only ""depth"" is in the relationship between Percy and his mom but the way that worked out, the explanation took any true pain or feelings away. I am a history buff, I love history but the references in this book are warped to fit the story telling style so any pleasure at all was taken away for me. It's all run of the mill adventure, maybe an 8 year old boy would truly enjoy this but I'm rather sure that even if I was that age it still would have felt flat, inflated to the point of deflation. That's the struggle with American story telling and even Coca Cola isn't as American as this book is. It's formulaic, predictable and leans on cultural standards that have never appealed to me. In the time it took me to read this piece of burning garbage I'd preferred to watch something really bad like Jersey Shore. Yes, I said it, that show pleased me more then this book did. Even the spin-offs of that show pleased me more then this book did. Rick Riordan, never again."
133,1,"not a fan of this author‼️ 3 stars‼️

the writing was meh. like I get it percy and the gang are twelve years old but it was just TOO boring reading abt his thoughts. the word ugly came up too many times and by the eight hundredth and sixty seventh time I saw the word, I had a mental breakdown and could not keep going. wish I read this ten years ago because eighteen year old me did not have a slay time.

it was weird reading it cause I have seen the movie and it was way better. I love logan lerman<3 but i must admit it was interesting to see how the story was actually written and to see the what had changed in the movie compared to the book. you see much more depth and personality in the characters in here and I feel like after reading this, the movie was definitely rushed so I can’t wait for the series!!
percy definitely handled everything well considering everything he goes through. it’s for sure traumatic but he kinda just thrived through it. slay??? okay anabeth and percy they way the blush over literally anything the other one does I’m cryinggg.

anyways, I guess it was good. adventurous and such an interesting storyline. anabeth and grover are the only characters I like. percy I’ll consider you when you stop using the word ugly, jerk and punk in every sentence. it’s too cringe I can’t cope with it. everyone else is literally so annoying like pls stop."
134,1,
135,1,"There is young adult fiction that tweens and elementary students enjoy and then there is young adult fiction that anyone can enjoy. This is not the second type.

It's impossible not to compare this book to Harry Potter and the Philosopher's Stone, since Harry Potter was the last YA fiction series to take the literary world by storm. And, unfortunately, there's no comparison.

Whereas J.K. Rowling created a magnificent, multi-dimensional universe, delightful characters, and intriguing plots...Riordan did not. The book is plot-driven (rather than character-driven) and reads like a cheesy screenplay; and so you finish the book not liking or caring about Percy Jackson--who is unidimensional, unemotional, and kind of stupid.


About the only credit I give Riordan is that he'll maybe get kids interested in Greek mythology and that he sold his story to Hollywood, so he's rich."
136,1,"I don't normally rate books based on my opinion of the author. But THIS?

""Personally, I don’t see any harm in learning mythology as long as we recognize the myths as stories that are part of our heritage and long-since stopped being any kind of serious religion.""

""I didn’t realize some people still worship the old Viking gods. Very strange, and a little scary... In my opinion, the more you learn about the mythology, the more impossible it is to take it seriously as a religion... after you’ve met Odin and Thor in the stories, who in their right mind would ever want to worship them?""

Listen, I'm a pagan and I honestly don't care what people think about my religion. I get all kinds of shit for it. Christians call me a devil worshiper, atheists call me delusional... I've heard it all, really.

But never, NEVER have I seen someone with the fucking audacity to throw two entire religions (Asatru and Hellenismos--Google it) under the bus WHILE FINANCIALLY BENEFITING FROM THOSE RELIGIONS. If you're writing a wildly popular series about the Norse, Roman, Egyptian, and Greek gods, I expect you to at least respect those gods who are effectively earning you millions of dollars.

So way to go Rick, you've set a new standard for douchebaggery. *slowclap*"
137,1,"""Pubescence At Its Most Juvenile""

There are books written for the young'uns that are written so well that anyone can enjoy them, all across the age board (Harry Potter). The Percy Jackson series isn't one of them. Reaching the last page, I cried baby-like (with kickings and blubberings) at the loss of those couple of hours I'll never be able to get back...

Written with a character in mind who seems to be from the less intelligent side of the 12-year-old demographic, I felt that the psychological and social complexities of being a kid at that age were dumbed down for, I don't know, 12-year-old rutabagas?

My personal opinion is that stories are compelling because the people they are about are interesting and have a unique story to tell. It's why the people we read about will usually start out as peasants from the Middle-of-Nowhere and go on to become the long-lost prophesied progeny of an All-Magnificent God of Magnificence. Or something therelike. wasn't horrible, it just wasn't very intelligent, funny, or original. Unless you're twelve? *shrugs*"
138,1,"A fun, little adventure story BUT JESUS CHRIST. The AUDACITY to call Medusa Poseidon's girlfriend? Sweets, he raped her. Also, Mr Brunner or whatever his pseudonym was (Chiron) is a Latin teacher but the exam is full of questions concerning mythology? And just teaches about mythology? Sure, sometimes in Latin class we read texts that deal with mythology but.. that's... whatever. ALSO, Athena, the VIRGIN goddess of war, has children? Excuse me? So Artemis doesn't have children because she's one of the THREE virgin goddesses (Athena, Artemis and Hestia), but Athena has MULTIPLE children? Did she forget her vows or something? No, sorry, NEXT. And why do they (the satyrs and gods and whoever else) use both Ancient Greek and Latin? Is this story about Greek gods or not? Also, what the fuck was that weird casino/hotel thing about? Still confused about that. The story itself is fine and I know that this is not a retelling of myths but really? SOME accuracy, please. And I'm not even going to get into the fact that the gods apparently use cameras and TVs and whatnot and that Mount Olympus is accessed by an elevator..."
139,1,"Ok, the fact that it took me over a month and a half to read this book should tell you something about how little I cared about it or the characters or the plot. It was a poor attempt to imitate ""Harry Potter"" from characters to plot to situations. The plot jumped around from adventure to adventure too quickly. The story and character development was weak and uninteresting. The monsters appeared throughout the story like they did in ""Men in Black"" - disguised humans with ulterior motives, mainly intent on killing Percy. The greek mythology was confusing, with some explanations for some of the prominent gods and no explanations for others. I thought it was cute the way he described his dyslexia as being as result of having ancient Greek as his primary language, however I think his ADD excuses were contrived to try to make things sensible. He easily solved problems that he didn't even know were problems 5 minutes before. I was disappointed after all the hype and won't be reading the rest of the books as I heard they basically follow the same formula of book one."
140,1,"I did not enjoy this journey into 'The Heart of Western Civilisation'. (OMG the ego!) I couldn't wait to finish it.

The green cover edition looks a lot better. It may even have increased my reading pleasure if I'd been holding that edition. This cover features a boy who looks a few years older than Percy. It may be just the angle, but I don't think so. The green cover seems to depict a younger boy looking more vulnerable, which is a better fit and increases sympathy for the main character. Amazing, the power of a cover image... Maybe it's just me :-)

No, but seriously, I am not judging this book by its cover. I read it all the way through so that I could pass a fair judgement. I found it very thin, lacking in literary skill and that indefinable quality, charm. The preoccupation with the worst of US commercialism was very alienating. Such a shame. I studied classical civilisations at Uni and enjoy the original material enormously. I just didn't find it appealing in that setting. Too many tin cans, arcade games and guns. Ick!"
141,1,"I had been looking forward to this story so much, and it was just such a disappointment. Percy's voice felt so forced, the possible incredible world of the Gods was never developed, and every character was undeveloped. One minute Percy is talking about how lonely he is at the camp and the next he is gone and talking about how sad he is to leave. Everything was so rushed in the narrative - it felt like an endless series of action scenes thrown together with the barest hint of a real story behind them. Percy was only at his camp for a week (!!?!?!?!!) when he is sent on his quest. Yes - this boy has just found out he is a demi-god and has trained for one whole week and will now easily handle every monster sent his way; and just like that, he's on par with Theseus and Hercules. OK. What a missed opportunity to develop a world! I know it's not fair, but I couldn't help comparing this to Harry Potter - and Percy's world was so empty when placed next to Harry, Hogwarts, Hagrid, Dumbledore, the Weasleys..."
142,1,"Realize I am swimming upstream against the huge majority who really love this (so maybe I am truly missing the point) but this was just a huge miss for me.

The entirety felt like a desperate reconstruction of Harry Potter, and the umpteen similarities and out-right rip-offs pulled me out of a story that felt too thin to begin with, about a character I just couldn't connect to.

Percy has no emotional architecture. He says he's sad when his mother (seems to) die, but we don't feel it, he just carries on, biz as usual. Then he says he's a rebel and a 'bad kid' but...again we never see it. He doesn't really question anything fantastical that happens - ""Hey, I just killed my mean teacher with a sword that came outta nowhere. Pass the beer nuts"" - up to and including why his mother, depicted as some sort of saint, married someone as repugnant as Gabe.

So...apologies to anyone who is a Percy Jackson fanatic - I am you love it; we're to love books & stories & characters - but this one was just a huge disappointment to me."
143,1,"I know, I know, I know. I bet most of you are coming across this and thinking, ""How dare she give this...this...beautiful book a one-star review! Does she even know how big the fandom is?""
Yes...yes I do unfortunately, I live with people in the fandom. The reason that I'm giving this a one star review is...well...okay. First of all, I don't think that it has a great plot or was executed well. The idea was cool, especially because I love Greek mythology. It just seemed like the book does well...this.

Fake ex. ""We had just fought the big-headed monster. Then came another monster. Remember when I said the big-headed monster was the scariest monster ever. Well I had been wrong. This was the biggest monster EVER! I didn't know how I was gonna' live! Oh, wait...I defeated it.""

(This happens again for the rest of the book.)

The book also isn't written well. It uses language like ""real bad"" and it uses words that don't sound good in fight scenes (which make up the books.)

Overall, I just really don't like the Percy Jackson books."
144,1,"i was impressed until i read a bit more. it started to get more and more boring, then i just decided to put in never read again bin at home. i was impressed at the good text.. until i met the monsters.

i love Greek/Roman mythology! great books if they have myths, i know, right? But the (i forgot, read this november of 2020, correct me!) centaurs seemed like copying off Harry Potter and Pegasus, even though I knew it was a character from a myth. harry potter and pegasus are the best book series ever, in my opinion (other than wof), and if i think its copying of them, its in the dump immediately.

also, the movies are weird. everyones saying that, even the percy jackson fans-- but that just makes the book worse.

i got recommended by a librarian at barnes and nobles, and since everybody thought it was the best thing in the world, i decided to get book 1. everybody has different opinions, and thats mine. i watched two percy jackson movies, and that made the first book even more horrible. worst book."
145,1,
146,1,"This book is so frustrating.

I felt like I had ADHD as I was reading it, which, by the way, is NOT a clever plot device, it's just an annoying trait added to Percy in a desperate attempt to make him realistic.

No sooner would they stumble upon a bad guy than finish them off. It was too easy. I was bored, when I shouldn't have been. This happened frequently. So frequently in fact, I stood back and thought about how ridiculous it was. The entire novel is a ridiculous farce of pseudo-quests.

Despite its fast pace, Riordan felt it necessary to allude to a future event that happened maybe a page (read paragraph) later. ""This character seems odd. OH NOES, IT WANTS TO KILL ME!""

Worst of all, this CHILDREN'S book CONDONES MURDER. It does this quite explicitly, in fact, and makes no attempt to try and solve a (sadly) common real-life problem without resorting to violence. I was repulsed and horrified.

I begged for it to end."
147,1,"I normally adore young adult fiction, but this book didn't do it for me at all. I have never been as bored by a book in my life. I would go into more detail, except that would require me to waste more time on this terrible, terrible book.

- It's duplicative of Harry Potter.
- Percy is a total snooze and I was rooting for him to fail. In fact, it's quite an achievement that Riordan was able to make something so fascinating and exciting--Greek mythology, for [redacted] sake!--so tedious.
- It's ridiculous to say that this book should be graded on a curve because it was aimed at 10-year-olds. Good children's literature is enjoyable for all ages; in fact, it often becomes even more enjoyable when you read it as an adult because you pick up on themes that went over your head when you were younger. That doesn't happen here.

Read it at your own risk. If I could I would give this 0 stars."
148,1,"Mehh... Que desperdicio de tiempo, es lo aburrido que leí en mi vida. Muy tonto, se que es para adolescentes pero es tan ñoño... No me gustó nada y no conecté con la historia."
149,1,"The Lighning Theif was an almost exact replica of the Harry Potter sereis. What I mean by that is that there is some kind of ""bad guy"", Percy has lost both of his parents, a lot of characters, he got a scar in the end, and in the cover is both dragon teeth (basically the teeth in Harry Potter were he destroyed a horrocrux) and a sword (Godric Gryffindors sword Harry fought with)!

Overall this book is messy with action and sophisticated to understand. Dont recommend this book a tiny bit if you have read the Harry Potter seires because again almost an exact replica. Even if you havent read it, read the ""original"" first (Harry Potter sereis not Percy Jackson books)!

Note to the Writer of The Lighning Theif:
""Next time you want to write a proper series of books make sure you use imagination of your own kind not somebody elses, that is what can maybe make you famous like JK Rowling!
-10000000000000000000/10"
150,1,"I am noticing a pattern in Tween books where the author thinks that because his/her book is based on some preposterous premise, that this gives the author liberty to ignore all sense of reason. The premise in this book is that the main character, Percy, is part-Greek god or somesuch. In the first chapter, his class is at a museum for a fieldtrip, during which one of his teachers turns into a monster, tries to kill him, and ends up being killed by Percy. Later, he wonders if he imagined the whole thing. Then, his mom dies, but he's not upset about it because he thinks he'll be able to find her in the Underworld. Come on. Where's the emotional development of the character(s)? The book just races from one action sequence to another. It's like an action movie with very little substance. Very disappointing. I couldn't finish it."
151,1,"Percy Jackson is really done it this time. After getting kicked out of boarding school he fins out something very shocking. He is a demi-god, which means a child of a god and human. His father is Poseidon, the god of the sea. He goes to a camp to be safe that is called camp half-blood, where monsters can't find them. He has been accused of stealing Zues's Lightning Bolt. He and Annabeth are sent to retrieve it from Hades.
I can make a text to text connection. Some kids have no idea who their parents are, they may live with them but they are either not getting the love that every child ought to get or their parents have no time for children.
I gave this book 1 star. The book starts out really fun and exciting but then everything slow down and it takes you FOREVER to read it. I reccomend it to people who liek SI-Fi"
152,1,"I normally try to fight to the end of the book no matter how bad it is, but this one, I couldn't finish and had to stop. While I loved Harry Potter and did seem the similarities between the two, that wasn't a problem for me. I realized that I had no interest in the mythology story line. I felt like I needed a cheat sheet to tell me what the different creatures and gods were. The writing style was just amateurish – this is supposed to be a “young adult” book, so it shouldn’t be written like a kindergarten story! Percy’s confrontation in the beginning with his “teacher” was so lackluster that I thought I had skipped over a part but no, it was just that uneventful. I tried to keep going but then finally decided I didn't want to waste my time. I’ll stick to Harry Potter – this series is not for me!"
153,1,
154,1,"I felt a bit duped because of the book's mostly-good reviews, but then again, I did pick the book randomly while feeling nostalgic for Harry Potter, the reason that I still check out young adult books. (And that I love Greek history and mythology, but that's not here or there). Unfortunately, the setup and plot of this were too simplistic and not engaging, and I couldn't like any character despite trying. Recommended for elementary readers, probably not junior high though.

Perhaps I'm simply too old for this book, but I enjoyed and before, not to mention book 1 and recently (the latter after I read this book), which are all very appropriate for kids and great books to boot. And this books is a bit too similar to for me. So 1 star it is."
155,1,"My friend recommended this to me because I love Harry Potter. I found this to be TOO similar to Harry Potter, to the point of even annoying. I mean, a trio of 2 guys and a girl go away to a magical place to learn how to use magic/powers. (The girl is the smart one, the main character comes from a home where he doesn't quite fit in, [and also has a ""unusual trait"" that foreshadows his magical powers] and the other guy friend is the funny, quirky one.)They are sorted into different house upon arrival, and there are inner house competitions. A nasty blond kid is the bully to our main character, and there are also half-bloods. (People who are not truly magical) Then the main character finds out about a prophecy where he will be the one to kill the most powerful evil force in the modern world. I mean come on Rick!!!!!!"
156,1,"The book that I read is called the The Lightning Thief. It is about a twelve year old boy that finds out that he is half god and stuff. He also goes to a camp for kids just like him pretty much like xmen. except not really but kinda. Wall he is in this camp he finds out he is the son of poseidon wooow what a surprise. And in the end he gets the stuff back. The reason that I did rate this book really low is because it wasn't hard enough and it was kind of boring and it was weird. I would recommend this to nobody because it was not the greatest book that I have read but is was bad so don't read it. but I would recommend this book to people who like vanilla ice and to the nike factory and also trix are for kids also show respect at all times. ""You cant change your past but you can change your future"" giggity giggity gigggity alright."
157,1,"I'm currently at 46% on Kindle, but I'm not sure if I'll finish.
I kept trying to read more since it has so many positive reviews and is recommended for Harry Potter fans -- I wanted to see if it would redeem itself later on. I liked some of the ideas --
ability to read Greek letters = dyslexic when comes to reading English, etc, but the plot/writing so far is only ok (there definitely are holes in logic) and the writing level is no where near JK Rowling's level. The characters aren't well-developed and seem like very shallow versions of Harry Potter characters.

(Percy = Harry
Grover = Ron
Annabeth = annoying version of Hermione)

Also, none of the adults in the camp for half-bloods bother to explain anything. Monsters/quests/whatever just get randomly thrown in without explanation. Not enough world-building!"
158,1,"I must say, this one started off great. I was immediately enjoying it. I can’t tell you where exactly but somewhere along the way, maybe when Percy made it to Camp Half-Blood, I started losing interest. Maybe I’m too much of a Harry Potter fan and felt it was trying too hard to be like HP but also not be like HP so it wouldn’t be noticeable that it’s trying to be just like HP. Maybe I love originality, but I was relieved to finish reading this book. I wasn’t a fan of the writing style and I don’t understand how Percy, Grover, and Annabeth became the greatest of friends. There was no growth in their friendship. It felt forced, in my opinion. I didn’t care about the characters. I wanted to like it, especially since I had high hopes in the beginning. The plot wasn’t a shock—I figured it out as soon as Percy received his prophecy. This just wasn’t for me."
159,1,"I don't recommend this book at all.
I only started reading it because it could help me at school. Really it is time wasting. It annoyed me how similar to Harry Potter this was, and not in the good way. Black haired 12 year old with green eyes? Sounds familiar? And not only that. A poor written, cheap copy of Harry Potter.
Don't get me started on the Greek mythology. How could Athena have children? How? She swore when she was borned out of Zeus's head that she will forever be a maid, same as Artemis. But guess what? Suddenly Athena broke her oath, and not once. One of the things Athena was known (apart from the fact that she was the goddess of wisdom, war tactics and so on) for swearing that she will be a maid forever. But I guess Rick Riordan couldn't have found some other goddess.

I really don't want to offend the fans, but this is my opinion."
160,1,"You could tell when you read this that it's meant for viewers of around the age of 12, which a little bothered me, but otherwise the story was pretty interesting. I love mythology and it seemed like Riordan was trying to teach the readers about it a bit. In some areas I think it was a bit unrealistic. Like how easy it was for Percy to hurt the God of War, Ares. His friends, Grover and Annabeth practically did nothing during the whole quest, they seemed like just support. I hope the movie isn't too over exaggerated.

However I will be reading the rest of the series. I think it is just hard for authors to make a story interesting when you have an oracle tell you what's going to happen in the beginning."
161,1,"this is an unfair review. This book did not really deserve a rating of 1 star, just a bad match between book and reader.

I'm 42. The book is clearly a junior/young adult book, and while I and many other adults enjoy many of the books in this genre, I didn't feel this one worked well as an adult read. I found it boring and didn't finish it. It didn't have the depth, layers or detail of a book like The Golden Compass or the Harry Potter series. However, kudos to the author for making Greek myths popular with young boys. At the time this came out I was working in the children's book section of a bookstore, not only was this series very popular with 8-12 year olds (mainly boys), but they also came in looking for non-fiction on Greek mythology."
162,1,"I kept flipping back and forth between giving this book 1/2 stars as I read it. honestly I LOVE Greek/Roman mythology one of my strong suits so I figured this would be a good read. about 30 pgs in I could sense I wouldn't like it; too easy, omitting facts, etc. percy was supposed to be an awful student so how does he always have a sudden spark of unexplained knowledge. I thought diction was far too easy, only reason I read it was bc it went by so fast. also, I don't understand why the author sped certain things up (ie, diner and arcade scenes). but my real issue with the book is that long before percy meets each important character or god, I knew what was going to happen several pgs ahead of time. not worth the read if you ask me it's simply an elementary approach to Greek mythology"
163,1,"Twaddle. Complete twaddle. More than that, it's poorly disguised derivative twaddle. Percy has black hair and green eyes. Hmmmm--where have we seen that before? He doesn't know he has special powers, though strange things have happened to him his entire life. Dark beings from a dark world want to kill him. And he finds all this out as he enters adolescence.

Puh-leese. We've seen this before, and done so much better. The writing is so choppy I nearly got seasick. The characters, including Percy, are poorly drawn and unlikable. Bad, bad, bad. I gave it 60 pages--a generous 20 more than my ""40 page rule"" allows--before snapping it shut and flinging it aside, even though it is a library book.

Twaddle. I'd give it zero stars if I could."
164,1,"Sorry middle school girls everywhere, I was not a fan of Percy Jackson. The book was just full of super random things happening - oh, now we're in a hotel that traps people forever - and I refuse to believe that Percy and the gang just happen to stumble upon all of the gods that happen to be hiding out in the US. It was just all too much to me, and I'm a big fan of invented universes (Hello, Harry Potter series!). Also, all of the ""obstacles"" the three travelers overcome seem super obvious and easy. Like, I could overcome those obstacles and my dad's just a printer. I have absolutely no desire to read the rest of the books in the series or see the movie. Sorry Rick, but The Lightning Thief would not make my book of top 100 anything."
165,1,
166,1,"I might have finished this as a kid. I'm not sure but I'm not going to as an adult.

#DNF, #abandoned, #unreadablyDull
*1 star - I'm not really commenting on anything besides, this book failed in the most basic function of being readable enough that I finished reading it.
**2 star - Well, at least I finished it. Though it might've been tough. Maybe stopped and came back to it a few times. May also have many other flaws
***3 star - A solid work. Read it straight through without needing to force myself to finish. Probably still a number of flaws.
****4 star - An excellent work. If you enjoy the genre, I would definitely recommend this
*****5 star - Everyone, everywhere should read this. (As an adult maybe.) You can't find anything better."
167,1,"After years of hearing how great this series is, I decided to buy a copy for my kids, and read it myself.
No thank you.
1. I'm not interested in a book for children that glorifies adultery.
2. The ""soul of Western civilization is in America."" ??? And our hero is trying to protect that, at another point the camper who is revealed as the villain is said to be ""trying to destroy the Western world.""
In case anyone didn't realize the capital W there makes this book thinly veiled white supremacist garbage.
3. It's so ridiculous. The pink poodle, the Barbara Walters interview, the arcade hotel, the water park, Ares using the word ""punk"" constantly.
It's easy to say that I actually hated this book."
168,1,"I love Greek Mythology and I've been brought up in the cultural beliefs. This book isn't it.

Rick Riordan is very sexist. The girl characters Percy doesn't like are all described as ugly and masculine, and it was pushed to a point that the reader needs to know that masculine traits in a girl or a woman means that she is evil... sure...
Not only that, but Rick Riordan would push this point across, every time he saw a demigod of Ares. I don't know if you know this Riordan.... but demigods are not considered ugly...

In Greek mythology, the demigods are described with having ichor running through their veins (the golden blood of the gods) so that means they are golden in appearance, hair, eyes, and skin making the demigods extremely attractive to the human eye..."
169,1,I hated every second of reading that book.
170,1,"An original take on Greek mythology but it was a long haul. I have to say the movie was better. The book felt so childish and I wouln't reccommend it to teenages i really wanted more to the battle scenes. Some of the action was a bit hard to follow too, especially when you're falling asleep with bordom. Sadly the characters were unlovable especially Annabeth she could really get on the nerves and sometimes I felt as if Percy were a bit stupid. The only valuable character was Grover and even then I couldn't quite figure him out. A bit of a dissapointment really considering how great the movie is. I guess I've learnt not to watch the movie before reading the books."
171,1,"My opinion is not entirely fair. This story is clearly aimed at young teenagers, which I am not anymore, so I should've known better.. But I picked it up a while ago to see what it was about and all I can say is that I should have read this when I was 14. I probably would have thought it was exciting and clever. Unfortunately (or: thank god) I've changed a bit since I was 14 and now I expect a bit more from a story. Where Harry Potter, the Hobbit or the BFG are children's stories that can also be enjoyed by adults, this is a young teenager's story that can only be enjoyed by young teenagers. I do however recommend it to them, because I really think I would have loved it at that age."
172,1,"I really wanted to like this book because I love Greek/Roman mythology and it seemed like a modern-day twist on it would be interesting. Unfortunately I was pretty disappointed with the story overall. The main character is not a very good role model and many situations in the story seem inappropriate for the age-group that it's aimed at. But let's face it, Greek/Roman mythology really isn't appropriate for younger children in the first place so I guess that's the first problem. There were some clever parts with modern-day versions of ancient characters but overall it was pretty lame. I may still read the rest of the series and see if it gets any better, though."
173,1,"I thought this book was terrible. Yes. I mean it. I don't like Percy Jackson.
Before I continue, I need to say a few things: Although I didn't like this book, I respect the author. Rick Riordan has a lot of writing talent. What I do not respect is the way that he used his talents for this book.
Greek mythology has never been my thing. I really don't like it, so when I finally gave in and read this one; I didn't expect to like it. So, if anyone ever hears me say I don't like Percy Jackson, that is why. And that is my opinion and I will stick with it. But Rick Riordan is a good writer."
174,1,"This was the worst book ever. I could not even finish the story, because it was 100% the worst novel in all history, that it could not even be classified as a novel. THank you Rick RIordan for ruining my fourth grade experience as a reader, and playing the role as the most discouraging author in all history of books which I have ever read. I hope that you put more thought into your next book, or do not write one. This was a plagiarism to greek authors like Homer, who created fables and stories that depicted the Greek gods, and then you made it into your own writing, and passed it off as your own."
175,1,
176,1,"Oh dear! What is with me and well-loved books? I seem to love those the least! ‘The Lightning Thief’ didn’t steal my heart. It didn’t even steal a minute’s space on my memory shelf. I started off reading it without knowing much of Greek mythology and that was a mistake because to read this, you do need a fair bit of understanding of all the Greek Gods and their stories. I didn’t. Still, I ploughed on womanfully. Mistake. I can’t take well to books that read like fast-action movies. I get a headache. This was just like a James Bond thriller combined with the Hobbits. I was glad to reach the predictable end."
177,1,"I kind of hated this book. Of course, I'm not a 12-year-old boy, nor am I interested in mythology. If I were either of the two, I might like it better. Instead, I'm a grown woman who loves to read well-written books that show me things instead of telling me. This book is not that book. It's terribly predictable, and it seems that Riordan tried his darnedest to cram Greek god stuff onto every page. Tip to the author: there doesn't have to be a near-death experience in every scene. I speed-read the last 100 pages just to be done with it."
178,1,"Stupid book, Rick Riodan's writing style reminds me of that of a ten year olds. It was entirely pointless, the plot was not only implausible but it was boring, and hard to follow. The ridiculous banter and dialog between the young children in the book turned me off to it even more. They are only like, twelve, and they do not make for interesting characters. I found them all very flat. There was no meaning to the book, it was just cheap action, and the Greek references were way beyond the target audience."
179,1,"I read this book because I had to, not because I wanted to. I honestly had no desire to read it, and my suspicions were right. It was a very mediocre read, and I probably wouldn't even have read it if I had been the same age as the book. Not only was it predictable, it had crude slap-stick comedy. Seriously, exploding toilets or something like that? I do like the original intent...kids with disabilities maybe having more to them...a special power or whatnot. It is an ice idea, but I just couldn't enjoy this book on any level."
180,1,"So, I couldn't finish this, even though I got pretty far. It might have been better if I read it instead of listening to the audio book. I would still recommend it to young readers, I mean it's been popular so it must have something going for it. I just really disliked the tone, and especially read aloud I got tired of Percy's narration. I couldn't get into the action. My mind wandered and I wasn't interested enough to rewind. Does the series get better? I love the idea, but the execution of it was disappointing."
181,1,"DNF

I tried this one a while back and haven't managed to pick it up again. Percy managed to rub off on my the wrong way, especially between his humor, and his lack of maturity.

I remember being especially appalled by his rudeness to his stepfather, although I remember the stepfather being quite horrible, I still found Percy's actions incredibly immature.

I also found his crush on Annabelle rather puzzling, they are not super closely related, but they are what? Cousins? Second cousins? I don't know.

I guess it wasn't for me. Ah well."
182,1,"0.5 stars
This book was very overhyped do not recommend I've read better lame rather would read Harry Potter the original not the copy. I don't understand why you would learn Greek mythology in Latin class and chiron is a really crappy latin teacher because Latin and Greek are two completely different languages,cultures and mythology


Camp half blood is a torture camp for kids and I Hated this book and it hurt me really really bad NEVER READ IT OR BUY THIS BOOK MOST OVERHYPED BOOK OF THE MILLENIA"
183,1,"I understand that this series is middle grade, so of course it's going to be a little simpler and a little more predictable, but that's no excuse for poor writing and poor plotting. Middle graders deserve well-written literature too - and of course they HAVE a ton of great options! I have to believe this series is hugely popular because of the really awesome concept...the execution of that concept is *not good*.

I also really disliked the actor for the audiobook. I'd probably finish this one if I were reading it, but I'm not willing to devote 5 more hours of listening."
184,1,"this book is trash. i know YA can be a dicey genre, but i mean, jesus christ. this is the most hamfisted attempt to modernize greek mythology that i've ever had the misfortune to encounter. and the writing is SO POOR. when i think of YA, i assume the writing is geared towards teenagers, but quite honestly, i think my toddler would be insulted if i tried to read this to him and quickly insist we get back to 'this little president', which is better written and far more entertaining AND educational."
185,1,This book is a waste of my time. Still haven't found a book that I like. I thought that the main character. Would always ask a question. No one would answer his question. I thought that was annoying because why even ask that if now one will answer it. I found it confusing because one second he is fighting a teacher with a pen. Then there in a car driving in a storm. I find it funny that his mom couldn't beat a monster but a kid with know idea of his powers beats it. That is most of why I do not like this book.
186,1,"Wow. Two back-to-back books in a row I did not like very much. But this one, was the worst. I know it is tremendously popular. And, I read a LOT of YA Fantasy but this one was just so...so something. Characters without depth and feeling, no deeper meaning in the plot (which all the best Fantasy books always seem to have...with Harry Potter being supremely wonderful at achieving), and, by the last third of the book, just trying to get through to the end. Can understand how 3rd & 4th grade readers (and above) might like it who do not expect more than superficial ""action"" in a book."
187,1,"DID NOT FINISH

I rarely stop a book in the middle, but very early into this reading, I realized that the book wasn't for me. I like Greek Mythology quite a bit, but the writing style is so tailored towards a younger audience that I couldn't read on. I considered giving the first book a chance to see if the writing matured, but then I realized that I would inevitably want to read on in this series, so I decided that this experience would not be a good use of my time.

I liked the two movies based on these books OK, but I have only seen them once each."
188,1,"I don't like fantasy in general, but I read this because my daughter had to read it for school and needed some help. This is a complete ripoff of Harry Potter with a skin of Greek mythology. The voice and writing style was done in a way that the author clearly was playing for this to be made into a movie. I felt like it was written as a money-maker and the plot and action were forced, and I don't like being played for someone's wallet. The only redeeming factor was that I love Greek mythology so I liked being reintroduced to the Greek gods & personalities."
189,1,"I can't believe I got to the end of this book. I hated it. I bought the series to give to my nephews (and I read most of the books I buy for them before I hand them over) but I feel bad for them and only hope they end up loving it despite the crap this story is full of. If they don't like it, I will understand why.

It was so boring and the narrator just had annoying voices for each character, so this didn't help the book.

If you decide to read this series, I hope you end up like it more than those of us who gave it a low score."
